processid,sampleid,recordID,catalognum,fieldnum,institution_storing,collection_code,bin_uri,phylum_taxID,phylum_name,class_taxID,class_name,order_taxID,order_name,family_taxID,family_name,subfamily_taxID,subfamily_name,genus_taxID,genus_name,species_taxID,species_name,subspecies_taxID,subspecies_name,identification_provided_by,identification_method,identification_reference,tax_note,voucher_status,tissue_type,collection_event_id,collectors,collectiondate_start,collectiondate_end,collectiontime,collection_note,site_code,sampling_protocol,lifestage,sex,reproduction,habitat,associated_specimens,associated_taxa,extrainfo,notes,lat,lon,coord_source,coord_accuracy,elev,depth,elev_accuracy,depth_accuracy,country,province_state,region,sector,exactsite,image_ids,image_urls,media_descriptors,captions,copyright_holders,copyright_years,copyright_licenses,copyright_institutions,photographers
ZSIWF162-23,ZSI-2023-FI-235(S3A),17638995,FI-235(S3A,ZSI-2023-FI-235(S3A,Zoological Survey of India,,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,415352,Funambulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,,,,,,,,
ZSIWF167-23,ZSI-2023-FI-235(S3F),17639000,FI-235(S3F,ZSI-2023-FI-235(S3F,Zoological Survey of India,,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,415352,Funambulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,,,,,,,,
ABGPA038-07,PSPU-188S,708244,188S,,Penza State Pedagogical University,,BOLD:AAC1095,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,123893,Spermophilus suslicus,,,Oleg A. Ermakov,,"(Güldenstaedt, 1770)",,,,,Titov S.V.,,,,,,,,F,S,,,,,,54.633,46.2,,,,,,,Russia,Mordoviya Republic,Atyashevskiy,Alasheevka village,,,,,,,,,,
ABRMM353-07,ROM 116795,546779,116795,PM18333,Royal Ontario Museum,,BOLD:ABY2151,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,7479,Marmota,89982,Marmota vancouverensis,,,,,"Swarth, 1911",,,,,Metro Toronto Zoo,,,,,,,I,F,S,,,,,,53.9998,-125.003,Coordinates from province centroid,,,,,,Canada,British Columbia,,"Captive; Wild Caught; Canada, British Columbia, Vancouver Island, Sherk Lake Site",,,,,,,,,,
ABRMM513-07,ROM MB1,546939,,MB1,Royal Ontario Museum,,BOLD:AAC0786,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,12270,Tamias striatus,,,,,"Linnaeus, 1758",,,,,,,,,,,,A,,S,,,,,,,,,,,,,,Canada,Ontario,,,,,,,,,,,,
CNPVT064-16,BIOUG31178-F01,7382532,BIOUG31178-F01,L#12BIOBUS-0560,Centre for Biodiversity Genomics,,BOLD:ACB0994,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,72054,Tamias amoenus,,,Alex V. Borisenko,Morphology,"J. A. Allen, 1890",,Vouchered:Registered Collection,Tissue,,BIObus 2012,,,,Roadkill|sunny 28C,,Free Hand,A,,,Mixed habitat,,,Waterton Lakes NP,,49.0659,-113.791,,,1591,,,,Canada,Alberta,Waterton Lakes National Park,Two Flag lookout at Chief Mountain,Asphalt,3263964,http://www.boldsystems.org/pics/CNPVT/BIOUG31178-F01+1517603040.jpg,Lateral,,CBG Photography Group,2018,CreativeCommons - Attribution,Centre for Biodiversity Genomics,CBG Photography Group
ETBM037-11,FN037,1879131,,L-RS54,University of Guelph,,BOLD:AAB7069,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,4745,Tamiasciurus,12319,Tamiasciurus hudsonicus,,,,,"Erxleben, 1777",,,,,,,,,,,,,,,,,,Ixodes scapularis Bloodmeal,Slightly Engorged Nymph,44.369,-64.288,,,,,,,Canada,Nova Scotia,,,Lunenburg,,,,,,,,,
ETBM041-11,FN041,1879135,,L-RS54,University of Guelph,,BOLD:AAB7069,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,4745,Tamiasciurus,12319,Tamiasciurus hudsonicus,,,,,"Erxleben, 1777",,,,,,,,,,,,,,,,,,Ixodes scapularis Bloodmeal,Partially Engorged Nymph,44.369,-64.288,,,,,,,Canada,Nova Scotia,,,Lunenburg,,,,,,,,,
GBAAW31574-24,PP587781,23999785,,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,
GBAAW31591-24,PP587783,23999802,,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,
GBAAW31600-24,PP587784,23999811,,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,
GBAAW59389-24,OQ750288,24027600,,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9,82.05,,,,,,,Russia,,,,,,,,,,,,,
GBAAW59398-24,OQ750291,24027609,,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42,83.55,,,,,,,Russia,,,,,,,,,,,,,
GBAAW65280-24,OQ750303,24033491,,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.35,83.95,,,,,,,Russia,,,,,,,,,,,,,
GBAAW65283-24,OQ750295,24033494,,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.82,84.9,,,,,,,Russia,,,,,,,,,,,,,
GBAAW69153-24,OR637954,24037364,USNM:MAMM:568612,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBAAW75193-24,OR637949,24043404,USNM:MAMM:568530,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBAAW75554-24,OR637905,24043765,USNM:MAMM:560645,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833,-66.167,,,,,,,Venezuela,,,,,,,,,,,,,
GBAAW81355-24,OR637893,24049566,USNM:MAMM:449883,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panama,,,,,,,,,,,,,
GBCOC583-23,OR388377,19740715,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC611-23,OR388395,19740743,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC641-23,OR388489,19740773,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC657-23,OR388532,19740789,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC671-23,OR388521,19740803,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC672-23,OR388149,19740804,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC716-23,OR388527,19740848,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC727-23,OR388273,19740859,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC729-23,OR388150,19740861,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC778-23,OR388204,19740910,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC797-23,OR388317,19740929,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC800-23,OR388461,19740932,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC826-23,OR388304,19740958,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC847-23,OR388409,19740979,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC891-23,OR388340,19741023,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC910-23,OR388137,19741042,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC912-23,OR388179,19741044,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC958-23,OR388276,19741090,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBMA14728-17,LN899430,8455902,MIB:ZPL:07383,LN899430,"Mined from GenBank, NCBI",,BOLD:ADK2071,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,4703,Callosciurus,796328,Callosciurus sp. 1 AG-2015,,,,,,,,,,,,,,,,,,,,,,,,,42.982,12.7637,Coordinates from country centroid,,,,,,Italy,,"Varese, Brezzo di Bedero",,,,,,,,,,,
GBMA19368-19,KC993003,9786956,,,"Mined from GenBank, NCBI",,BOLD:AAE9374,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,7506,Sciurus,26232,Sciurus vulgaris,,,,,"Linnaeus, 1758",,,,,,,,,,,,,,,,,,,,56.0012,9.37867,Coordinates from country centroid,,,,,,Denmark,,,,,,,,,,,,,
GBMA23085-19,KJ466679,9790755,,,"Mined from GenBank, NCBI",,BOLD:AAC0194,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,110926,Spermophilus dauricus,,,,,"Brandt, 1843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA23101-19,KJ466695,9790771,,,"Mined from GenBank, NCBI",,BOLD:AAC0194,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,110926,Spermophilus dauricus,,,,,"Brandt, 1843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA23110-19,KJ466704,9790780,,,"Mined from GenBank, NCBI",,BOLD:AAC0194,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,110926,Spermophilus dauricus,,,,,"Brandt, 1843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA23120-19,KJ466714,9790790,,,"Mined from GenBank, NCBI",,BOLD:AAC0194,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,110926,Spermophilus dauricus,,,,,"Brandt, 1843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA23412-19,KY070173,9791082,,,"Mined from GenBank, NCBI",,BOLD:ADW0508,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,899521,Tamias dorsalis,,,,,,,,,,,,,,,,,,,,,,,,,32.6661,-109.875,,,,,,,United States,,,,,,,,,,,,,
GBMA26933-19,NC_031847,9794603,,,"Mined from GenBank, NCBI",,BOLD:AAX1954,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,3174,Hylopetes,12280,Hylopetes alboniger,,,,,"Hodgson, 1836",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA28834-19,MG883554,9796504,,,"Mined from GenBank, NCBI",,BOLD:AAC0192,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741552,Urocitellus,741553,Urocitellus undulatus,,,,,,,,,,,,,,,,,,,,,,,,,47.0864,103.399,Coordinates from country centroid,,,,,,Mongolia,,,,,,,,,,,,,
GBMA28841-19,MG883561,9796511,,,"Mined from GenBank, NCBI",,BOLD:AAC0192,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741552,Urocitellus,741553,Urocitellus undulatus,,,,,,,,,,,,,,,,,,,,,,,,,47.0864,103.399,Coordinates from country centroid,,,,,,Mongolia,,,,,,,,,,,,,
GBMNA13137-19,KR911801,9630230,,KR911801,"Mined from GenBank, NCBI",,BOLD:AAG7098,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,73560,Exilisciurus,73561,Exilisciurus exilis,,,,,"(Müller, 1838)",,,,,,,,,,,,,,,,,,,,0.15592,113.965,Coordinates from country centroid,,,,,,Indonesia,,,,,,,,,,,,,
GBMNB2692-20,MK256841,11549452,,MK256841,"Mined from GenBank, NCBI",,BOLD:AAW8575,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,4703,Callosciurus,12326,Callosciurus inornatus,,,,,"Gray, 1867",,,,,,,,,,,,,,,,,,,,,,,,,,,,Vietnam,,,,,,,,,,,,,
MAMN8550-23,KONZ.20220825.R6869.E,19417621,,KONZ.20220825.R6869.E,Arizona State University,,BOLD:AAJ3873,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,717136,Ictidomys,717137,Ictidomys tridecemlineatus,,,NEON Technician,morphology,,,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-08-25T17:00:00.000Z,,KONZ,ShermanLF,adult,F,S,grasslandHerbaceous,,,,,39.075,-96.555,WGS84,45.1,424.67,,0.1,,United States,Kansas,Prairie Peninsula Domain,Riley,Konza Prairie Biological Station NEON,,,,,,,,,
MAMN8766-23,RMNP.20220603.R5099.E,19417837,,RMNP.20220603.R5099.E,Arizona State University,,BOLD:AAH9567,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,89961,Tamias minimus,,,NEON Technician,morphology,"Bachman, 1839",,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-06-03T18:00:00.000Z,,RMNP,ShermanXLK,adult,M,S,evergreenForest,,,,,40.198,-105.485,WGS84,45.1,2632.04,,0.12,,United States,Colorado,Central Plains Domain,Boulder,Rocky Mountains NEON,,,,,,,,,
MAMN8781-23,RMNP.20220921.128507.E,19417852,,RMNP.20220921.128507.E,Arizona State University,,BOLD:AAH9567,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,89961,Tamias minimus,,,NEON Technician,morphology,"Bachman, 1839",,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-09-21T18:00:00.000Z,,RMNP,ShermanXLK,adult,F,S,evergreenForest,,,,,40.204,-105.48,WGS84,45.1,2689.6,,0.1,,United States,Colorado,Central Plains Domain,Boulder,Rocky Mountains NEON,,,,,,,,,
MAMN8923-23,STEI.20220622.R8061.E,19418026,,STEI.20220622.R8061.E,Arizona State University,,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,48239,Glaucomys,64752,Glaucomys sabrinus,,,NEON Technician,morphology,"Shaw, 1801",,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-06-22T17:00:00.000Z,,STEI,ShermanLF,adult,F,S,deciduousForest,,,,,45.827,-90.084,WGS84,45.28,502.23,,0.47,,United States,Wisconsin,Great Lakes Domain,Price,Steigerwaldt-Chequamegon NEON,,,,,,,,,
MAMN8935-23,STEI.20220721.R8103.E,19418038,,STEI.20220721.R8103.E,Arizona State University,,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,48239,Glaucomys,64753,Glaucomys volans,,,NEON Technician,morphology,"Linnaeus, 1758",,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-07-21T17:00:00.000Z,,STEI,ShermanLF,adult,M,S,deciduousForest,,,,,45.785,-90.048,WGS84,45.38,518.94,,0.43,,United States,Wisconsin,Great Lakes Domain,Price,Steigerwaldt-Chequamegon NEON,,,,,,,,,
MAMN8967-23,TREE.20220608.R7742.E,19418070,,TREE.20220608.R7742.E,Arizona State University,,BOLD:AAC0786,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,12270,Tamias striatus,,,NEON Technician,morphology,"Linnaeus, 1758",,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-06-08T17:00:00.000Z,Unsure of weight,TREE,ShermanLF,adult,M,S,evergreenForest,,,Unsure of weight,,45.483,-89.569,WGS84,45.2,451.88,,0.27,,United States,Wisconsin,Great Lakes Domain,Lincoln,Treehaven NEON,,,,,,,,,
MAMN9055-23,UNDE.20220825.R8384.E,19418158,,UNDE.20220825.R8384.E,Arizona State University,,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,48239,Glaucomys,64753,Glaucomys volans,,,NEON Technician,morphology,"Linnaeus, 1758",,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-08-25T17:00:00.000Z,,UNDE,ShermanLF,adult,F,S,deciduousForest,,,,,46.211,-89.491,WGS84,45.19,517.18,,0.2,,United States,Wisconsin,Great Lakes Domain,Vilas,University of Notre Dame Environmental Research Ce,,,,,,,,,
MEP153-08,ZMMU AALS-503,850919,S-183592,AAL-665,Zoological Museum of Moscow University,,BOLD:AAA6821,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,12271,Tamias sibiricus,,,Andrey A. Lissovsky,,"Laxmann, 1769",,,,,"A.A.Lissovsky, E.V.Obolenskaya",,,,,,,,M,,,,,Jayma,Krasnoyarsk Territory,54.851,93.676,,,,,,,Russia,Krasnoyarskiy Kray,Manskiy District,railway station Jayma,,,,,,,,,,
MLMAM129-12,CREG ECOMOL EMi71,2902688,,CREG ECOMOL EMi71,Universidad Nacional de Lujan,,BOLD:ACJ4773,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,4703,Callosciurus,,,,,Marta S. Lizarralde,,,,,,,Guichon y col.,,,,,,,,,S,,,,,,,,,,,,,,Argentina,Buenos Aires,,Open door,,,,,,,,,,
MXBRO004-11,CIBNOR 18846,2006370,18846,2075_PCC,Centro de Investigaciones Biologicas del Noroeste S. C.,,BOLD:AAE8763,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741540,Otospermophilus,741541,Otospermophilus beecheyi,,,Ticul Alvarez,,,,,,,Patricia Cortes-Calva,,,,,,,,F,S,,,,Topotype Spermophilus beecheyi rupinarum,,29.9,-114.95,,,511,,,,Mexico,,Baja California Norte,Ensenada,"1.5 km S, 1 km W, Catavina",,,,,,,,,
NOMNW454-09,CIBNOR 2874,1235716,2874,3488_STAC,Centro de Investigaciones Biologicas del Noroeste S. C.,,BOLD:AAD8817,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,228599,Tamias obscurus,,,Ticul Alvarez,,"J. A. Allen, 1890",,Vouchered:Registered Collection,,,Sergio Ticul Alvarez Castaneda,,,,,,,A,F,S,,,,NOM-059 Tamias merriami,NAD27,32.046,-115.912,,,1652,,,,Mexico,Baja California,Ensenada,,"Ensenada, Laguna Juarez",,,,,,,,,
RDATC054-06,CRL-1926,218883,,atcc,American Type Culture Collection,,BOLD:AAF8467,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,4703,Callosciurus,12328,Callosciurus notatus,,,,,"Boddaert, 1785",,,,,,,,,,,,,,,,,,"squirrel, plantain",,,,,,,,,,Exception - Culture,,,,,,,,,,,,,
SKMZM218-07,ZMMU 07AAL-157,639462,,NED-251999,Research Collection of A. A. Lissovsky,,BOLD:AAA6821,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,12271,Tamias sibiricus,,,Nikolai E. Dokuchaev,,"Laxmann, 1769",,,,,Nikolai Dokuchaev,,,,,,,A,M,S,,,,Magadan,,59.58,150.75,,,,,,,Russia,Magadanskaya Oblast,Magadanskaya Oblast,Magadan District,Vicinity of Magadan,,,,,,,,,
SKMZM233-07,ZMMU 07AAL-195,639477,96067,07AAL-195,"Russian Academy of Sciences, Zoological Institute",,BOLD:AAA6821,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,12271,Tamias sibiricus,,,Andrey A. Lissovsky,,"Laxmann, 1769",,,,,Alexandr Averianov,,,,,,,,,S,,,,Kemerovo,,55.89,81.61,,,,,,,Russia,Kemerovskaya Oblast,,Kiya River,,,,,,,,,,
SKMZM297-07,ZMMU AAL-514,678541,S-182071,AAL-514,Zoological Museum of Moscow University,,BOLD:AAA6821,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,12271,Tamias sibiricus,,,Andrey A. Lissovsky,,"Laxmann, 1769",,,,,"A.A.Lissovsky, E.V.Obolenskaya, S.V.Kruskop, O.G.Nanova",,,,,,,A,F,S,,,,Ignashino,Sample storing ZMMU hold up,53.459,122.404,,,,,,,Russia,Amurskaya Oblast,Amur Region,Skovorodinskiy District,"Ignashino, left bank of Amur R.",,,,,,,,,
SKMZM740-08,ZMMU 71-08_118,967426,,71-08_118,Zoological Museum of Moscow University,,BOLD:AAC0194,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,110926,Spermophilus dauricus,,,Vladimir S. Lebedev,,"Brandt, 1843",,Vouchered:Registered Collection,,,Tikhonov I.A.,,,,,,,,,,,,,,,49.15,105.34,,,,,,,Mongolia,Selenge,,,2 km N of bridge on Orkhon river,,,,,,,,,
TMSE013-04,CCP-AO 0021,38252,,CCP-AO 0021,Commonwealth Scientific and Industrial Research Organisation,,BOLD:AAX4790,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,4754,Menetes,488215,Menetes berdmorei,,,,,"Blyth, 1849",,museum voucher,,,Annette Olsson,,,,,,,,M,,,,,Menetes berdmori,<xml><field_number>CCP-AO 0021</field_number><age>A</age><reprod>S</reprod><coords_estimate>GPS</coords_estimate><acronym>HZM</acronym><donator>Annette Olsson</donator><voucher>Total carcass in alcohol</voucher><tissue>Muscle in alcohol</tissue></xml>Conservation International (Cambodia) Cardamom Conservation Program,11.8251,103.54,,,200,,,,Cambodia,Kaoh Kong,Central Cardamom Mountains,Thmar Bang,Russei Chrum,,,,,,,,,
ABCMA300-06,ROM 112966,298407,112966,F50184,Royal Ontario Museum,,BOLD:AAA6821,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,12271,Tamias sibiricus,,,,,"Laxmann, 1769",,,,,"Lim, BK; Kilburn, WP",,,,,,,A,M,S,,,,,,49.167,125.35,,,,,,,China,Heilongjiang Sheng,,Changfuxiang,,,,,,,,,,
ABGPA063-07,PSPU-205S,708294,205S,,Penza State Pedagogical University,,BOLD:AAC1095,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,123893,Spermophilus suslicus,,,Oleg A. Ermakov,,"(Güldenstaedt, 1770)",,,,,Bystrakova N.V.,,,,,,,,F,S,,,,,,52.6,38.85,,,,,,,Russia,Lipetskaya Oblast,Zadonskiy,Galichya Gora,,,,,,,,,,
ABMC285-05,HLC-10599,58081,,HLC-10599,Centre for Biodiversity Genomics,,BOLD:AAE9337,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,7479,Marmota,12325,Marmota monax,,,,,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,,,P.D.N. Hebert,,,,,,,A,F,S,,,,,Ectoparasites (ticks) collected in separate vial,,,,,,,,,Canada,Ontario,Wellington County,City of Guelph,"Stone Road, near UoG campus",,,,,,,,,
